date;value
09.01.2020;7879,07
10.01.2020;8166,55
11.01.2020;8037,54
12.01.2020;8192,49
13.01.2020;8144,19
14.01.2020;8827,76
15.01.2020;8807,01
16.01.2020;8723,79
17.01.2020;8929,04
18.01.2020;8942,81
19.01.2020;8706,25
20.01.2020;8657,64
21.01.2020;8745,89
22.01.2020;8680,88
23.01.2020;8406,52
24.01.2020;8445,43
25.01.2020;8367,85
26.01.2020;8596,83
27.01.2020;8909,82
28.01.2020;9358,59
29.01.2020;9316,63
30.01.2020;9508,99
31.01.2020;9350,53
01.02.2020;9392,88
02.02.2020;9344,37
03.02.2020;9293,52
04.02.2020;9180,96
05.02.2020;9613,42
06.02.2020;9729,8
07.02.2020;9795,94
08.02.2020;9865,12
09.02.2020;10116,67
10.02.2020;9856,61
11.02.2020;10208,24
12.02.2020;10326,05
13.02.2020;10214,38
14.02.2020;10312,12
15.02.2020;9889,42
16.02.2020;9934,43
17.02.2020;9690,14
18.02.2020;10142
19.02.2020;9633,39
20.02.2020;9608,48
21.02.2020;9686,44
22.02.2020;9663,18
23.02.2020;9924,52
24.02.2020;9650,17
25.02.2020;9341,71
26.02.2020;8820,52
27.02.2020;8784,49
28.02.2020;8672,46
29.02.2020;8599,51
01.03.2020;8562,45
02.03.2020;8869,67
03.03.2020;8787,79
04.03.2020;8755,25
05.03.2020;9078,76
06.03.2020;9122,55
07.03.2020;8909,95
08.03.2020;8108,12
09.03.2020;7923,64
10.03.2020;7909,73
11.03.2020;7911,43
12.03.2020;4970,79
13.03.2020;5563,71
14.03.2020;5200,37
15.03.2020;5392,31
16.03.2020;5014,48
17.03.2020;5225,63
18.03.2020;5238,44
19.03.2020;6191,19
20.03.2020;6198,78
21.03.2020;6185,07
22.03.2020;5830,25
23.03.2020;6416,31
24.03.2020;6734,8
25.03.2020;6681,06
26.03.2020;6716,44
27.03.2020;6469,8
28.03.2020;6242,19
29.03.2020;5922,04
30.03.2020;6429,84
31.03.2020;6438,64
01.04.2020;6606,78
02.04.2020;6793,62
03.04.2020;6733,39
04.04.2020;6867,53
05.04.2020;6791,13
06.04.2020;7271,78
07.04.2020;7176,41
08.04.2020;7334,1
09.04.2020;7302,09
10.04.2020;6865,49
11.04.2020;6859,08
12.04.2020;6971,09
13.04.2020;6845,04
14.04.2020;6842,43
15.04.2020;6642,11
16.04.2020;7116,8
17.04.2020;7096,18
18.04.2020;7257,66
19.04.2020;7189,42
20.04.2020;6881,96
21.04.2020;6880,32
22.04.2020;7117,21
23.04.2020;7429,72
24.04.2020;7550,9
25.04.2020;7569,94
26.04.2020;7679,87
27.04.2020;7795,6
28.04.2020;7807,06
29.04.2020;8801,04
30.04.2020;8658,55
01.05.2020;8864,77
02.05.2020;8988,6
03.05.2020;8897,47
04.05.2020;8912,65
05.05.2020;9003,07
06.05.2020;9268,76
07.05.2020;9951,52
08.05.2020;9842,67
09.05.2020;9593,9
10.05.2020;8756,43
11.05.2020;8601,8
12.05.2020;8804,48
13.05.2020;9269,99
14.05.2020;9733,72
15.05.2020;9328,2
16.05.2020;9377,01
17.05.2020;9670,74
18.05.2020;9726,57
19.05.2020;9729,04
20.05.2020;9522,98
21.05.2020;9081,76
22.05.2020;9182,58
23.05.2020;9209,29
24.05.2020;8790,37
25.05.2020;8906,93
26.05.2020;8835,05
27.05.2020;9181,02
28.05.2020;9525,75
29.05.2020;9439,12
30.05.2020;9700,41
31.05.2020;9461,06
01.06.2020;10167,27
02.06.2020;9529,8
03.06.2020;9656,72
04.06.2020;9800,64
05.06.2020;9665,53
06.06.2020;9653,68
07.06.2020;9758,85
08.06.2020;9771,49
09.06.2020;9795,7
10.06.2020;9870,09
11.06.2020;9321,78
12.06.2020;9480,84
13.06.2020;9475,28
14.06.2020;9386,79
15.06.2020;9450,7
16.06.2020;9538,02
17.06.2020;9480,26
18.06.2020;9411,84
19.06.2020;9288,02
20.06.2020;9332,34
21.06.2020;9303,63
22.06.2020;9648,72
23.06.2020;9629,66
24.06.2020;9313,61
25.06.2020;9264,81
26.06.2020;9162,92
27.06.2020;9045,39
28.06.2020;9143,58
29.06.2020;9190,85
30.06.2020;9137,99
01.07.2020;9228,33
02.07.2020;9123,41
03.07.2020;9087,3
04.07.2020;9132,49
05.07.2020;9073,94
06.07.2020;9375,47
07.07.2020;9252,28
08.07.2020;9428,33
09.07.2020;9277,97
10.07.2020;9278,81
11.07.2020;9240,35
12.07.2020;9276,5
13.07.2020;9243,61
14.07.2020;9243,21
15.07.2020;9192,84
16.07.2020;9132,23
17.07.2020;9151,39
18.07.2020;9159,04
19.07.2020;9185,82
20.07.2020;9164,23
21.07.2020;9374,89
22.07.2020;9525,36
23.07.2020;9581,07
24.07.2020;9536,89
25.07.2020;9677,11
26.07.2020;9905,17
27.07.2020;10990,87
28.07.2020;10912,82
29.07.2020;11100,47
30.07.2020;11111,21
31.07.2020;11323,47
01.08.2020;11759,59
02.08.2020;11053,61
03.08.2020;11246,35
04.08.2020;11205,89
05.08.2020;11747,02
06.08.2020;11779,77
07.08.2020;11601,47
08.08.2020;11754,05
09.08.2020;11675,74
10.08.2020;11878,11
11.08.2020;11410,53
12.08.2020;11584,93
13.08.2020;11784,14
14.08.2020;11768,87
15.08.2020;11865,7
16.08.2020;11892,8
17.08.2020;12254,4
18.08.2020;11991,23
19.08.2020;11758,28
20.08.2020;11878,37
21.08.2020;11592,49
22.08.2020;11681,83
23.08.2020;11664,85
24.08.2020;11774,6
25.08.2020;11366,14
26.08.2020;11488,36
27.08.2020;11323,4
28.08.2020;11542,5
29.08.2020;11506,87
30.08.2020;11711,51
31.08.2020;11680,82
01.09.2020;11970,48
02.09.2020;11414,03
03.09.2020;10245,3
04.09.2020;10511,81
05.09.2020;10169,57
06.09.2020;10280,35
07.09.2020;10369,56
08.09.2020;10131,52
09.09.2020;10242,35
10.09.2020;10319,06
11.09.2020;10400,91
12.09.2020;10442,17
13.09.2020;10323,76
14.09.2020;10680,84
15.09.2020;10796,95
16.09.2020;10974,9
17.09.2020;10948,99
18.09.2020;10944,59
19.09.2020;11094,35
20.09.2020;10938,27
21.09.2020;10462,26
22.09.2020;10538,46
23.09.2020;10225,86
24.09.2020;10745,55
25.09.2020;10702,29
26.09.2020;10724,98
27.09.2020;10774,43
28.09.2020;10721,33
29.09.2020;10848,83
30.09.2020;10787,62
01.10.2020;10623,33
02.10.2020;10555,82
03.10.2020;10565,49
04.10.2020;10661,05
05.10.2020;10804
06.10.2020;10546,1
07.10.2020;10679,14
08.10.2020;10923,63
09.10.2020;11052,05
10.10.2020;11296,36
11.10.2020;11384,18
12.10.2020;11555,36
13.10.2020;11425,9
14.10.2020;11429,51
15.10.2020;11495,35
16.10.2020;11322,12
17.10.2020;11358,1
18.10.2020;11483,36
19.10.2020;11742,04
20.10.2020;11916,34
21.10.2020;12823,69
22.10.2020;12965,89
23.10.2020;12931,54
24.10.2020;13108,06
25.10.2020;13031,17
26.10.2020;13075,25
27.10.2020;13654,22
28.10.2020;13271,29
29.10.2020;13437,88
30.10.2020;13546,52
31.10.2020;13780,99
01.11.2020;13737,11
02.11.2020;13550,49
03.11.2020;13731,21
04.11.2020;14038,74
05.11.2020;15091,65
06.11.2020;15466,48
07.11.2020;14836,46
08.11.2020;15396,2
09.11.2020;15448,51
10.11.2020;15319,88
11.11.2020;15692,02
12.11.2020;16096,26
13.11.2020;16190,28
14.11.2020;15962,08
15.11.2020;15856,73
16.11.2020;16763,39
17.11.2020;17646,1
18.11.2020;17614,95
19.11.2020;17959,28
20.11.2020;18649,24
21.11.2020;18614,76
22.11.2020;18521,15
23.11.2020;18359,64
24.11.2020;19015,44
25.11.2020;18834,53
26.11.2020;16956,94
27.11.2020;17119,25
28.11.2020;17790,56
29.11.2020;18185,56
30.11.2020;19375,16
01.12.2020;18942,19
02.12.2020;19113,36
03.12.2020;19342,8
04.12.2020;18958,88
05.12.2020;19087,21
06.12.2020;19186,73
07.12.2020;19032,73
08.12.2020;18743,09
09.12.2020;18298,67
10.12.2020;18381,61
11.12.2020;17968,36
12.12.2020;18749,08
13.12.2020;19143,97
14.12.2020;19152,85
15.12.2020;19520,37
16.12.2020;20802,07
17.12.2020;22452,52
18.12.2020;22734,35
19.12.2020;23874,47
20.12.2020;24161,65
21.12.2020;22850,53
22.12.2020;23394,79
23.12.2020;23487,66
24.12.2020;23431,41
25.12.2020;24443,28
26.12.2020;26260,9
27.12.2020;26366,63
28.12.2020;26740,01
29.12.2020;26898,76
30.12.2020;28914,7
31.12.2020;28961,54
01.01.2021;29264,67
02.01.2021;31777,47
03.01.2021;33427,59
04.01.2021;31446,14
05.01.2021;34011,35
06.01.2021;35671,91
07.01.2021;38989,93
08.01.2021;39218,84
09.01.2021;40591,11
10.01.2021;37546,29
11.01.2021;32684,73
12.01.2021;34162,11
13.01.2021;35973,88
14.01.2021;39634,15
15.01.2021;35482,54
16.01.2021;36671,5
17.01.2021;36010,27
18.01.2021;36240,23
19.01.2021;36347,55
20.01.2021;35089,15
21.01.2021;32186,01
22.01.2021;33655,72
23.01.2021;32239,23
24.01.2021;31706,06
25.01.2021;33281,76
26.01.2021;31981,18
27.01.2021;31418,87
28.01.2021;32673,74
29.01.2021;34563,59
30.01.2021;34264,34
31.01.2021;32872,48
01.02.2021;33759,52
02.02.2021;35660,29
03.02.2021;36916,04
04.02.2021;37385,57
05.02.2021;37642,32
06.02.2021;39867,04
07.02.2021;38313,37
08.02.2021;43448,79
09.02.2021;47290,3
10.02.2021;44693,63
11.02.2021;48228,87
12.02.2021;47540
13.02.2021;46785,54
14.02.2021;48928,54
15.02.2021;48711,57
16.02.2021;48594,16
17.02.2021;52349,04
18.02.2021;51959,86
19.02.2021;55365,94
20.02.2021;56936,46
21.02.2021;58006,09
22.02.2021;54206,59
23.02.2021;47300,12
24.02.2021;48762,63
25.02.2021;48854,44
26.02.2021;46645,08
27.02.2021;47162,18
28.02.2021;44363,23
01.03.2021;48322,85
02.03.2021;47228,85
03.03.2021;50935,67
04.03.2021;48114,87
05.03.2021;49146,98
06.03.2021;48398,56
07.03.2021;49991,13
08.03.2021;51789,78
09.03.2021;54416,1
10.03.2021;56250,2
11.03.2021;57526,12
12.03.2021;56730,94
13.03.2021;61479,92
14.03.2021;60079,4
15.03.2021;56497,64
16.03.2021;56329,03
17.03.2021;58069,59
18.03.2021;57780,26
19.03.2021;58449,24
20.03.2021;58612,93
21.03.2021;57885,72
22.03.2021;54818,04
23.03.2021;54884,36
24.03.2021;54064
25.03.2021;52345,53
26.03.2021;54221,11
27.03.2021;56005,93
28.03.2021;55199,09
29.03.2021;57446,02
30.03.2021;58916,33
31.03.2021;59217,66
01.04.2021;59245,95
02.04.2021;59108,9
03.04.2021;58626,84
04.04.2021;58484,27
05.04.2021;58927,47
06.04.2021;58395,09
07.04.2021;56178,1
08.04.2021;58032,79
09.04.2021;58442,27
10.04.2021;59064,99
11.04.2021;59685,74
12.04.2021;60247,44
13.04.2021;63167,59
14.04.2021;62306,93
15.04.2021;63518,54
16.04.2021;62125,39
17.04.2021;61398,24
18.04.2021;56239,05
19.04.2021;56253,42
20.04.2021;56946,05
21.04.2021;55037,26
22.04.2021;51750,7
23.04.2021;50751,91
24.04.2021;50951,51
25.04.2021;48636,67
26.04.2021;53379,41
27.04.2021;54944,1
28.04.2021;54322,3
29.04.2021;52868,27
30.04.2021;56767,75
01.05.2021;57807,76
02.05.2021;56829,29
03.05.2021;57124,06
04.05.2021;54572,74
05.05.2021;56870,37
06.05.2021;56025,07
07.05.2021;57528,65
08.05.2021;59026,7
09.05.2021;57822,23
10.05.2021;54821,39
11.05.2021;56783,53
12.05.2021;54437,7
13.05.2021;49115,65
14.05.2021;49574,54
15.05.2021;48339,35
16.05.2021;44162,96
17.05.2021;44837,67
18.05.2021;43219,67
19.05.2021;38572,26
20.05.2021;39927,36
21.05.2021;35939,12
22.05.2021;38101,06
23.05.2021;33850,55
24.05.2021;38993,4
25.05.2021;37672,7
26.05.2021;38807,38
27.05.2021;38552,63
28.05.2021;35430,99
29.05.2021;34149,52
30.05.2021;36091,85
31.05.2021;36733,66
01.06.2021;36198,89
02.06.2021;37748,15
03.06.2021;38599,15
04.06.2021;37087,58
05.06.2021;35706,21
06.06.2021;35880,53
07.06.2021;34769,34
08.06.2021;33705,5
09.06.2021;36407,02
10.06.2021;36301,43
11.06.2021;37340,77
12.06.2021;36068,89
13.06.2021;38991,86
14.06.2021;39869,78
15.06.2021;39904,51
16.06.2021;38683,08
17.06.2021;37789,27
18.06.2021;35463,46
19.06.2021;36152,73
20.06.2021;35808,84
21.06.2021;32638,74
22.06.2021;32810,1
23.06.2021;33175,12
24.06.2021;34939,96
25.06.2021;32284,37
26.06.2021;31361,23
27.06.2021;32739,02
28.06.2021;34546,78
29.06.2021;36285,43
30.06.2021;34912,18
01.07.2021;33443,66
02.07.2021;33212,41
03.07.2021;34673,9
04.07.2021;35526,5
05.07.2021;33823,23
06.07.2021;33946,95
07.07.2021;34579,45
08.07.2021;32841,52
09.07.2021;33502,27
10.07.2021;33321,07
11.07.2021;33912,51
12.07.2021;32957,72
13.07.2021;32418,66
14.07.2021;32811,85
15.07.2021;31728,58
16.07.2021;31944,64
17.07.2021;31767,52
18.07.2021;31701,86
19.07.2021;30820,72
20.07.2021;29881,49
21.07.2021;31697,99
22.07.2021;32324,21
23.07.2021;32450,06
24.07.2021;33922,9
25.07.2021;34381,68
26.07.2021;38109,85
27.07.2021;38035,38
28.07.2021;40085,59
29.07.2021;39709,09
30.07.2021;40687,57
31.07.2021;41643,85
01.08.2021;41305,66
02.08.2021;38746,35
03.08.2021;38006,5
04.08.2021;39647,15
05.08.2021;40877,71
06.08.2021;42720,89
07.08.2021;43991,36
08.08.2021;43786,38
09.08.2021;45638,68
10.08.2021;45600,96
11.08.2021;46440,41
12.08.2021;44475,32
13.08.2021;47436,63
14.08.2021;46654,87
15.08.2021;46693,31
16.08.2021;45859,86
17.08.2021;45078,92
18.08.2021;44636,13
19.08.2021;46442,57
20.08.2021;48689,3
21.08.2021;49012,13
22.08.2021;48452,62
23.08.2021;49434
24.08.2021;48280,61
25.08.2021;48780,29
26.08.2021;47010,77
27.08.2021;48975,77
28.08.2021;48699,5
29.08.2021;48878,9
30.08.2021;48634,15
31.08.2021;47154,4
01.09.2021;48276,62
02.09.2021;49510,14
03.09.2021;50146,03
04.09.2021;50196,9
05.09.2021;50961,22
06.09.2021;51885,09
07.09.2021;46380,72
08.09.2021;45974,41
09.09.2021;46312,68
10.09.2021;45213,35
11.09.2021;45393,72
12.09.2021;45423,32
13.09.2021;44902,5
14.09.2021;46841,57
15.09.2021;48063,72
16.09.2021;47278,65
17.09.2021;47142,52
18.09.2021;48007,42
19.09.2021;47604,84
20.09.2021;43280,99
21.09.2021;41049,34
22.09.2021;43487
23.09.2021;44614,07
24.09.2021;42907,93
25.09.2021;42707,31
26.09.2021;43531,57
27.09.2021;42832,27
28.09.2021;41859,05
29.09.2021;41015,62
30.09.2021;43278,2
01.10.2021;47955,42
02.10.2021;47998,81
03.10.2021;48668,25
04.10.2021;49061,41
05.10.2021;51348,18
06.10.2021;55105,34
07.10.2021;54172,87
08.10.2021;54263,62
09.10.2021;54495,14
10.10.2021;55433,79
11.10.2021;57396,93
12.10.2021;55487,57
13.10.2021;56968,25
14.10.2021;57440,24
15.10.2021;62264,83
16.10.2021;61052,69
17.10.2021;59605,17
18.10.2021;61152,04
19.10.2021;64253,46
20.10.2021;65834,54
21.10.2021;62793,27
22.10.2021;60937,14
23.10.2021;61032,69
24.10.2021;61053,51
25.10.2021;62660,57
26.10.2021;62058,04
27.10.2021;58775,3
28.10.2021;61683,82
29.10.2021;62401,87
30.10.2021;61864,92
31.10.2021;61005,07
01.11.2021;60757,83
02.11.2021;63142,59
03.11.2021;62861,53
04.11.2021;61326,62
05.11.2021;61050,28
06.11.2021;61232,75
07.11.2021;62524,11
08.11.2021;65952,27
09.11.2021;67222,64
10.11.2021;66185,52
11.11.2021;65003,74
12.11.2021;63963,06
13.11.2021;64264,02
14.11.2021;64099,34
15.11.2021;64016,04
16.11.2021;59432,87
17.11.2021;60280,8
18.11.2021;58516,27
19.11.2021;58008,8
20.11.2021;59415,13
21.11.2021;59458,74
22.11.2021;56061,01
23.11.2021;57575,87
24.11.2021;57242,05
25.11.2021;58997,74
26.11.2021;54455,44
27.11.2021;54489,38
28.11.2021;54906,32
29.11.2021;58141,22
30.11.2021;57504,25
01.12.2021;57028,94
02.12.2021;57011,76
03.12.2021;53177,92
04.12.2021;49193,56
05.12.2021;48962,21
06.12.2021;49196
07.12.2021;50382,02
08.12.2021;50731,8
09.12.2021;47511,13
10.12.2021;48308,85
11.12.2021;48670,64
12.12.2021;50333,54
13.12.2021;46610,07
14.12.2021;47375,01
15.12.2021;49198,89
16.12.2021;48158,82
17.12.2021;46297,78
18.12.2021;46774,5
19.12.2021;46859,51
20.12.2021;46978,55
21.12.2021;48476
22.12.2021;49064,75
23.12.2021;51022,59
24.12.2021;51204,75
25.12.2021;50987,13
26.12.2021;50357
27.12.2021;51048,9
28.12.2021;47980,25
29.12.2021;47585,02
30.12.2021;47277,52
31.12.2021;46008,54
01.01.2022;47444,09
02.01.2022;47020,64
03.01.2022;45886,26
04.01.2022;46358,68
05.01.2022;44253,15
06.01.2022;43251,14
07.01.2022;41842,67
08.01.2022;40998,92
09.01.2022;42497,65
10.01.2022;41531,03
11.01.2022;42837,59
12.01.2022;43756,44
13.01.2022;42597,65
14.01.2022;43077,54
15.01.2022;43600,3
16.01.2022;43092,84
17.01.2022;42199,22
18.01.2022;41596,6
19.01.2022;41728,11
20.01.2022;42673,7
21.01.2022;38181,39
22.01.2022;35024,66
23.01.2022;35236,4
24.01.2022;36505,45
25.01.2022;37007,91
26.01.2022;37083,25
27.01.2022;35963,24
28.01.2022;37577,73
29.01.2022;38272,76
30.01.2022;37638,37
31.01.2022;38480,81
01.02.2022;38685,4
02.02.2022;37526,39
03.02.2022;36429,87
04.02.2022;40522,31
05.02.2022;41588,22
06.02.2022;41634,37
07.02.2022;44058,88
08.02.2022;44039,37
09.02.2022;44717,8
10.02.2022;43927,43
11.02.2022;42560,46
12.02.2022;42679,3
13.02.2022;42323,69
14.02.2022;42247,24
15.02.2022;44102,79
16.02.2022;44182,9
17.02.2022;41084,34
18.02.2022;40114,91
19.02.2022;40076,94
20.02.2022;38362,96
21.02.2022;38327,56
22.02.2022;37880,4
23.02.2022;37655,01
24.02.2022;38209
25.02.2022;38914,51
26.02.2022;39364,51
27.02.2022;37977,11
28.02.2022;41742,97
01.03.2022;43940,54
02.03.2022;43768,44
03.03.2022;42013,19
04.03.2022;39482,25
05.03.2022;39555,9
06.03.2022;38875,79
07.03.2022;37613,78
08.03.2022;38540,09
09.03.2022;41915,5
10.03.2022;39477,9
11.03.2022;38548,06
12.03.2022;39179,2
13.03.2022;38718,23
14.03.2022;38869,23
15.03.2022;39481,43
16.03.2022;41276,12
17.03.2022;40722,37
18.03.2022;41889,92
19.03.2022;42253,58
20.03.2022;41471,22
21.03.2022;41207,11
22.03.2022;42448,12
23.03.2022;42356,83
24.03.2022;43913,04
25.03.2022;44477,92
26.03.2022;44619,87
27.03.2022;45953,65
28.03.2022;47919,62
29.03.2022;47560,4
30.03.2022;47129,93
31.03.2022;45762,39
01.04.2022;46194,81
02.04.2022;46278,25
03.04.2022;46452,03
04.04.2022;46283,58
05.04.2022;45706,38
06.04.2022;43908,07
07.04.2022;43584,96
08.04.2022;42788,7
09.04.2022;42522,77
10.04.2022;43290,31
11.04.2022;40031,32
12.04.2022;39512,08
13.04.2022;41187,76
14.04.2022;39840,4
15.04.2022;40387,85
16.04.2022;40241,01
17.04.2022;40354,36
18.04.2022;40720,88
19.04.2022;41254,47
20.04.2022;41333,4
21.04.2022;40835,93
22.04.2022;39536,44
23.04.2022;39804,56
24.04.2022;39523,6
25.04.2022;40159,63
26.04.2022;38089,13
27.04.2022;39150,38
28.04.2022;39974,36
29.04.2022;38555,2
30.04.2022;38355,19
01.05.2022;37939,74
02.05.2022;38386,61
03.05.2022;37622,31
04.05.2022;39825,6
05.05.2022;36314,56
06.05.2022;36038
07.05.2022;35771,41
08.05.2022;34357,72
09.05.2022;30918,35
10.05.2022;31113,83
11.05.2022;29165,87
12.05.2022;28765,63
13.05.2022;29871,72
14.05.2022;29361,83
15.05.2022;30920,84
16.05.2022;29785,55
17.05.2022;30179,22
18.05.2022;29128,39
19.05.2022;30124,93
20.05.2022;29159,48
21.05.2022;29390,11
22.05.2022;30007,67
23.05.2022;29401,46
24.05.2022;29391,05
25.05.2022;29707,39
26.05.2022;29494,72
27.05.2022;28835,51
28.05.2022;28988,19
29.05.2022;29142,98
30.05.2022;31195,35
31.05.2022;31690,76
01.06.2022;29585,11
02.06.2022;30286,22
03.06.2022;29653,52
04.06.2022;29721,45
05.06.2022;29993,37
06.06.2022;31373,97
07.06.2022;31338,31
08.06.2022;30222,22
09.06.2022;30121,28
10.06.2022;29171,12
11.06.2022;28494,96
12.06.2022;27422,44
13.06.2022;23426,06
14.06.2022;21912,07
15.06.2022;21825,12
16.06.2022;20678,86
17.06.2022;20641,79
18.06.2022;17764,77
19.06.2022;20585,68
20.06.2022;20277,13
21.06.2022;20871,35
22.06.2022;19915,95
23.06.2022;20913,79
24.06.2022;21182,53
25.06.2022;21224,3
26.06.2022;21346,52
27.06.2022;20914,18
28.06.2022;20273,29
29.06.2022;20156,41
30.06.2022;18849,17
01.07.2022;19506,58
02.07.2022;19250,4
03.07.2022;19430,39
04.07.2022;19777,26
05.07.2022;20487,14
06.07.2022;20308,33
07.07.2022;21582,47
08.07.2022;21848,77
09.07.2022;21651,22
10.07.2022;20945,76
11.07.2022;20459,29
12.07.2022;19436,56
13.07.2022;19657,33
14.07.2022;20598,36
15.07.2022;20948,3
16.07.2022;21124,31
17.07.2022;20945,86
18.07.2022;21547,82
19.07.2022;23227,27
20.07.2022;23219,76
21.07.2022;23199,57
22.07.2022;22605,88
23.07.2022;22293,4
24.07.2022;22764,72
25.07.2022;22140,63
26.07.2022;20919,35
27.07.2022;22790,25
28.07.2022;23867,02
29.07.2022;23953,86
30.07.2022;23978,44
31.07.2022;23815,01
01.08.2022;23028,1
02.08.2022;23002,07
03.08.2022;23325,36
04.08.2022;22541,8
05.08.2022;22953,87
06.08.2022;23142,95
07.08.2022;23238,29
08.08.2022;23970,69
09.08.2022;23134,32
10.08.2022;23762,9
11.08.2022;24201,57
12.08.2022;24121,91
13.08.2022;24472,55
14.08.2022;24318,14
15.08.2022;24023,08
16.08.2022;23930,77
17.08.2022;23398,95
18.08.2022;23414,68
19.08.2022;21259
20.08.2022;21046,9
21.08.2022;21516,94
22.08.2022;21141,69
23.08.2022;21489,97
24.08.2022;21718,35
25.08.2022;21653,28
26.08.2022;20695,03
27.08.2022;19976,71
28.08.2022;20014,45
29.08.2022;20174,09
30.08.2022;20036,76
31.08.2022;20186,38
01.09.2022;20025,29
02.09.2022;19935,2
03.09.2022;19737,48
04.09.2022;19900,14
05.09.2022;19770,9
06.09.2022;18938,3
07.09.2022;19344,57
08.09.2022;19378,28
09.09.2022;21276,02
10.09.2022;21413,1
11.09.2022;21537,77
12.09.2022;22426,66
13.09.2022;20340,42
14.09.2022;19964,12
15.09.2022;19798,84
16.09.2022;19726,88
17.09.2022;20071,02
18.09.2022;19731,09
19.09.2022;19554,26
20.09.2022;18974,74
21.09.2022;18924,99
22.09.2022;19294,42
23.09.2022;18910,35
24.09.2022;19140,97
26.09.2022;19127,74
27.09.2022;19009,97
28.09.2022;19545,79
29.09.2022;19452,47
30.09.2022;19413,22
01.10.2022;19266,73
02.10.2022;19248,57
03.10.2022;19558,56
04.10.2022;20328,24
05.10.2022;20102,5
06.10.2022;20044,06
07.10.2022;19543,11
08.10.2022;19448,85
09.10.2022;19462,87
10.10.2022;19236,02
11.10.2022;19047,9
12.10.2022;19146,2
13.10.2022;19398,59
14.10.2022;19200,26
15.10.2022;19097,45
16.10.2022;19303,95
17.10.2022;19545,02
18.10.2022;19406,32
19.10.2022;19201,28
20.10.2022;19052,53
21.10.2022;19188,9
22.10.2022;19198,4
23.10.2022;19460,76
24.10.2022;19349,67
25.10.2022;20146,76
26.10.2022;20744,83
27.10.2022;20419,73
28.10.2022;20695,92
29.10.2022;20855,85
30.10.2022;20697,3
31.10.2022;20428,06
01.11.2022;20472,17
02.11.2022;20192,12
03.11.2022;20242,42
04.11.2022;21072,8
05.11.2022;21345,07
06.11.2022;21178,59
07.11.2022;20827,73
08.11.2022;18345,79
09.11.2022;16457,93
10.11.2022;17489,69
11.11.2022;16661,3
12.11.2022;16811,84
13.11.2022;16521,62
14.11.2022;16299,83
15.11.2022;16805,67
16.11.2022;16569,75
17.11.2022;16668,43
18.11.2022;16628,82
19.11.2022;16636,23
20.11.2022;16524,49
21.11.2022;15849,69
22.11.2022;16167,49
23.11.2022;16534,12
24.11.2022;16570,84
25.11.2022;16547,59
26.11.2022;16497,49
27.11.2022;16561,43
28.11.2022;16238,67
29.11.2022;16463,53
30.11.2022;17049,34
01.12.2022;16937,42
02.12.2022;17003,21
03.12.2022;16955,22
04.12.2022;17109,89
05.12.2022;16947,14
06.12.2022;16990,51
07.12.2022;16828,5
08.12.2022;17209,51
09.12.2022;17128,21
10.12.2022;17180,2
11.12.2022;17134,16
12.12.2022;17069,99
13.12.2022;17766,47
14.12.2022;17753,35
15.12.2022;17433,62
16.12.2022;16913,46
17.12.2022;16716,12
18.12.2022;16777,47
19.12.2022;16605,2
20.12.2022;16898,36
21.12.2022;16780,82
22.12.2022;16779,22
23.12.2022;16828,56
24.12.2022;16851,3
25.12.2022;16778,43
26.12.2022;16847,06
27.12.2022;16682,66
28.12.2022;16611,49
29.12.2022;16589,93
30.12.2022;16546,2
31.12.2022;16585,23
01.01.2023;16614,17
02.01.2023;16734,63
03.01.2023;16657,46
04.01.2023;16807,94
05.01.2023;16862,85
06.01.2023;16941,56
07.01.2023;16945,72
08.01.2023;16973,36
09.01.2023;17227,47
10.01.2023;17465,25
11.01.2023;17534,03
12.01.2023;18923,06
13.01.2023;19425,48
14.01.2023;20832,27
15.01.2023;20896,12
16.01.2023;21289,32
17.01.2023;21326,05
18.01.2023;20760,56
19.01.2023;21078,78
20.01.2023;22117,52
21.01.2023;23146,92
22.01.2023;22529,56
23.01.2023;22894,38
24.01.2023;22931,84
25.01.2023;22889,58
26.01.2023;23098,1
27.01.2023;23173,52
28.01.2023;22994,83
29.01.2023;23765,59
30.01.2023;22733,24
31.01.2023;23121,28
01.02.2023;23570,98
02.02.2023;23802,21
03.02.2023;23362,9
04.02.2023;23421,42
05.02.2023;22898,98
06.02.2023;23003,58
07.02.2023;23213,45
08.02.2023;22886,02
09.02.2023;22057,2
10.02.2023;21751,7
11.02.2023;21701,53
12.02.2023;21998,11
13.02.2023;21655,94
14.02.2023;22225,17
15.02.2023;24073,08
16.02.2023;24520,99
17.02.2023;24784,15
18.02.2023;24607,02
19.02.2023;24440,89
20.02.2023;24801,71
21.02.2023;24475,01
22.02.2023;23786,63
23.02.2023;23995,12
24.02.2023;23212,46
25.02.2023;22863,38
26.02.2023;23643,53
27.02.2023;23269,03
28.02.2023;23340,97
01.03.2023;23461,83
02.03.2023;23533,85
03.03.2023;22331,76
04.03.2023;22198,98
05.03.2023;22431,39
06.03.2023;22408,07
07.03.2023;22106,49
08.03.2023;22111,09
09.03.2023;20690,65
10.03.2023;20002,48
11.03.2023;20510,33
12.03.2023;21495,65
13.03.2023;24243,66
14.03.2023;24744,52
15.03.2023;24467,23
16.03.2023;24845,81
17.03.2023;26703,08
18.03.2023;27484,74
19.03.2023;27925,76
20.03.2023;28010,65
21.03.2023;28080,91
22.03.2023;27308,04
